Date,Name,Year,Letterboxd URI,Rating,movie_id,genres,overview,director,cast,keywords,poster_path,backdrop_path
2025-06-30,Tron,1982.0,https://boxd.it/2b9w,1.5,97.0,"Science Fiction, Action, Adventure","When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world and becomes part of the very game he is designing. In his mission through cyberspace, Flynn matches wits with a maniacal Master Control Program and teams up with Tron, a security measure created to bring balance to the digital environment.",,,,/jigY9B6TKz4qlfikZcd18qtzTK4.jpg,/vUmeBHiGp5r2ydd8aEvbNLamTVD.jpg
2025-06-25,The Dark Knight Rises,2012.0,https://boxd.it/H3m,4.5,49026.0,"Action, Crime, Drama, Thriller","Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",,,,/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,/y2DB71C4nyIdMrANijz8mzvQtk6.jpg
2025-06-25,The Dark Knight,2008.0,https://boxd.it/2b0k,5.0,155.0,"Action, Crime, Thriller","Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",,,,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,/9FE5eD92WfVCiivM9Pq9GVSrlWk.jpg
2025-06-25,Thirteen,2003.0,https://boxd.it/1UPK,3.0,11023.0,Drama,"When 13-year-old Tracy befriends Evie, the most popular girl in school, her life is turned upside down as Evie introduces her to a world of sex, drugs, and money. But it isn’t long before Tracy’s new lifestyle begins to take a heavy toll on her and her family.",,,,/uzTLlZrNF6rMPBh5mUQu6vLnTtX.jpg,/ow2boWFZWza7D4qDvJohg9GJVoH.jpg
2025-06-24,Old,2021.0,https://boxd.it/npKI,3.0,631843.0,"Thriller, Mystery, Horror",A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,,,,/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,/32yqxyLlWcO81UCx51Jfq9aeJdA.jpg
2025-06-24,Split,2016.0,https://boxd.it/dgSy,4.5,381288.0,"Horror, Thriller","Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",,,,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg,/9pkZesKMnblFfKxEhQx45YQ2kIe.jpg
2025-06-24,Monster House,2006.0,https://boxd.it/1Z2e,4.0,9297.0,"Animation, Comedy, Family, Fantasy","Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",,,,/zCRPr4bkO3ae0U1134vJ39xZnAG.jpg,/aDnCTWpWMHcQxOeGWsITmoLuEGy.jpg
2025-06-24,Batman Begins,2005.0,https://boxd.it/2aIg,4.0,272.0,"Drama, Crime, Action","Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",,,,/sPX89Td70IDDjVr85jdSBb4rWGr.jpg,/9IIBboV7MCT0bTxzXHmWK1Hq558.jpg
2025-06-23,Animal,2023.0,https://boxd.it/toAu,3.0,781732.0,"Action, Crime, Drama",The hardened son of a powerful industrialist returns home after years abroad and vows to take bloody revenge on those threatening his father's life.,,,,/hr9rjR3J0xBBKmlJ4n3gHId9ccx.jpg,/lprsAHkwMxk2iC6VZxNmV0H7g1t.jpg
2025-06-23,Kingsman: The Secret Service,2014.0,https://boxd.it/6dxe,5.0,207703.0,"Crime, Comedy, Action, Adventure",The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,,,,/17i5YPTfHOjXoieArpATWGRhLj1.jpg,/qzUIOTk0E3F1zjvYjcBRTKUTgf9.jpg
2025-06-22,Train to Busan,2016.0,https://boxd.it/dSQU,3.5,396535.0,"Horror, Thriller, Action, Adventure","When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",,,,/vNVFt6dtcqnI7hqa6LFBUibuFiw.jpg,/brnfCYyz8EMbBrHgmh8sCwBi5i1.jpg
2025-06-22,Heyy Babyy,2007.0,https://boxd.it/24Kg,3.0,4157.0,"Comedy, Drama, Romance",Three womanisers find a baby left at their doorstep. Chaos ensues as they try to contact their former girlfriends to determine who is the father amongst them.,,,,/9XxhqihX1kcZXcvJ48aQlPYHPQo.jpg,/oKqSmEMtD1eiaQKNDPitE9EVPpL.jpg
2025-06-22,Batman & Robin,1997.0,https://boxd.it/2ar0,1.5,415.0,"Action, Science Fiction, Adventure","Batman and his sidekick Robin attempt to the foil the sinister schemes of a deranged set of new villains, most notably the melancholy Mr. Freeze, who wants to make Gotham City into an arctic region, and the sultry Poison Ivy, a botanical femme fatale. As the Dynamic Duo contend with these bad guys, a third hero, Batgirl, joins the ranks of the city's crime-fighters.",,,,/i7hEUpDuMN2LOrCEifFyGSHZQSY.jpg,/kEuQWHte2erRpAICrYqkAZaZAAY.jpg
2025-06-21,The Fresh Prince of Bel-Air Reunion,2020.0,https://boxd.it/rHZE,5.0,738362.0,Documentary,"Join Will Smith, Tatyana Ali, Karyn Parsons, Joseph Marcell, Daphne Maxwell Reid, Alfonso Ribeiro and DJ Jazzy Jeff, for a funny and heartfelt night full of music and dancing in honor of the show that ran for six seasons and 148 episodes.",,,,/tcKsgTnrjuZLWAJwn8uBZHy5YWy.jpg,/hzbrQ8gR26R6BWbrp3HaPCRs08T.jpg
2025-06-21,The Theory of Everything,2014.0,https://boxd.it/7YtA,5.0,266856.0,"Drama, Romance","The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",,,,/7kwcLFNt887saoQAL7EY0XnW7VI.jpg,/dh2QT3TPtAQf057yeLpNMuaJlmp.jpg
2025-06-21,Batman Forever,1995.0,https://boxd.it/2ara,3.5,414.0,"Action, Crime, Fantasy","Batman faces off against two foes: the schizophrenic, horribly scarred former District Attorney Harvey Dent, aka Two-Face, and the Riddler, a disgruntled ex-Wayne Enterprises inventor seeking revenge against his former employer by unleashing his brain-sucking weapon on Gotham City's residents. As the caped crusader also copes with tortured memories of his parents' murder, he has a new romance, with psychologist Chase Meridian.",,,,/i0fJS8M5UKoETjjJ0zwUiKaR8tr.jpg,/snlu32RmjldF9b068UURJg8sQtn.jpg
2025-06-20,Hustlers,2019.0,https://boxd.it/jIBM,2.5,540901.0,"Drama, Comedy, Crime",A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.,,,,/zBhv8rsLOfpFW2M5b6wW78Uoojs.jpg,/jTab4cf4X1dJJVS4F8UOGuesvPd.jpg
2025-06-20,Bāhubali: The Beginning,2015.0,https://boxd.it/7y2y,4.0,256040.0,"Action, Drama","The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",,,,/9BAjt8nSSms62uOVYn1t3C3dVto.jpg,/e9ZEuHGHZ06AToHlfN1L7nejJ7W.jpg
2025-06-20,Bajirao Mastani,2015.0,https://boxd.it/ck2O,3.0,362045.0,"History, Romance, Drama","Peshwa Bajirao married to Kashibai, falls in love with Mastani, a warrior princess in distress. They struggle to make their love triumph amid opposition from his conservative family.",,,,/eXKHjELZAbF7cVd9fzYMhvSsXDI.jpg,/wqe6GXolmOtRTYxImtZQkKH35EA.jpg
2025-06-20,Dilwale,2015.0,https://boxd.it/cR60,2.5,370665.0,"Crime, Action, Comedy",Raj is a Mafia member. One day he meet a girl (Meera) while chasing by his rival gang and falls in love with her. Later he finds out that this girl is the daughter of the leader of his rival gang. Yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. After that incident these two lovers lives separate until their siblings fallen in love. With this new love story their paths intertwines again.,,,,/pYgPu6hhOr61knwbestTx4vSdMb.jpg,/6wnvu7YAHncMhwKs9YDrhKd98zO.jpg
2025-06-20,Staten Island Summer,2015.0,https://boxd.it/bvgA,2.0,343934.0,Comedy,Pals Danny and Frank spend the summer after high school working as lifeguards while figuring out their future.,,,,/mAG2oqObFOR58bUI8A2DQCkRlcf.jpg,/zGRlP8SEyYDLjnvtXKTBGzuOVBW.jpg
2025-06-20,Chennai Express,2013.0,https://boxd.it/69tM,4.0,205022.0,"Romance, Comedy, Action","Rahul embarks on a journey to a small town in Tamil Nadu to fulfill the last wish of his grandfather: to have his ashes immersed in the Holy water of Rameshwaram. En route, he meets a woman hailing from a unique family down South. As they find love through this journey in the exuberant lands of South India, an unanticipated drive awaits them.",,,,/9j7XfhBJKNfidMCa8JsNbqU1waV.jpg,/8u7dfVGGBcGrk1nCu55X5RqImwv.jpg
2025-06-20,Charlie and the Chocolate Factory,2005.0,https://boxd.it/2b68,3.5,118.0,"Adventure, Comedy, Family, Fantasy","A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",,,,/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,/atoIgfAk2Ig2HFJLD0VUnjiPWEz.jpg
2025-06-18,How to Train Your Dragon,2025.0,https://boxd.it/F7Je,4.5,1087192.0,"Fantasy, Family, Action, Adventure","On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.",,,,/53dsJ3oEnBhTBVMigWJ9tkA5bzJ.jpg,/8J6UlIFcU7eZfq9iCLbgc8Auklg.jpg
2025-06-18,R.I.P.D.,2013.0,https://boxd.it/FQQ,2.5,49524.0,"Fantasy, Action, Comedy",A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him.,,,,/rS0kByPD4YF8pQ85KjzMdGiu7Xf.jpg,/6KJcFFE1iBPC0Xj0iPCcmMvS5WK.jpg
2025-06-18,Batman Returns,1992.0,https://boxd.it/2awa,3.0,364.0,"Action, Fantasy","The monstrous Penguin, who dwells in the sewers beneath Gotham, joins up with corrupt mayoral candidate Max Shreck to topple the Batman once and for all. But when Shreck's timid assistant Selina Kyle finds out, and Shreck tries to kill her, she's transformed into the sexy Catwoman. She teams up with the Penguin and Shreck to destroy Batman, but sparks fly unexpectedly when she confronts the caped crusader.",,,,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,/7x4SNxO5HWArighxxFeet5sn3il.jpg
2025-06-16,Zoolander 2,2016.0,https://boxd.it/aNBE,2.0,329833.0,"Comedy, Adventure, Action",Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,,,,/n8AJzALlTPBwe9Tkv3tdxbiAr9i.jpg,/4ANhwN1jr5EGwHS0M13AH5Fs3NH.jpg
2025-06-16,Bee Movie,2007.0,https://boxd.it/22Vw,3.5,5559.0,"Family, Animation, Adventure, Comedy","Barry B. Benson, a recent college graduate who wants more out of his life than making honey, decides to sue the human race after learning about the exploitation of bees at the hands of mankind. What will happen next?",,,,/aWe27GmvfVYAd7p0KEtJZWwLWk5.jpg,/lVfqLDmfrxIXFU2TcWTsG3ePdER.jpg
2025-06-16,Over the Hedge,2006.0,https://boxd.it/20QY,3.5,7518.0,"Family, Comedy, Animation, Adventure","A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself.",,,,/jtZnymorbnHY7mOiBXR14ZDJseM.jpg,/reK7SgAFlyxg3s9R7neh6M970kh.jpg
2025-06-16,Zoolander,2001.0,https://boxd.it/1YMA,3.0,9398.0,Comedy,"Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. It's a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories like Matilda can Derek make the world safe for male models everywhere.",,,,/qdrbSneHZjJG2Dj0hhBxzzAo4HB.jpg,/lIyyiBOuyokL82rPEDcZaMKleA3.jpg
2025-06-13,Death Note,2017.0,https://boxd.it/bOS4,1.0,351460.0,"Crime, Fantasy, Horror","Light Turner finds a supernatural notebook and uses it to mete out death, attracting the attention of a detective, a demon and a girl in his class.",,,,/8xRQ0KG9ZZzjEiFa5fgEaTKhc0d.jpg,/nDAbr3NSkkOMIkFrQ3ycVxzgaMc.jpg
2025-06-13,Whiplash,2014.0,https://boxd.it/7bQA,4.0,244786.0,"Drama, Music","Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",,,,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,/wbQa0EnWUyRzQ5d1pHLNRlmsCUP.jpg
2025-06-13,Coherence,2013.0,https://boxd.it/6xza,4.0,220289.0,"Thriller, Science Fiction",Four couples gather for dinner the night a mysterious and powerful comet passes overhead.,,,,/ezUtb9m5DeLwL2gxi4gktzNCvQv.jpg,/cvGE73s935bXEAVt2W0zADPPegG.jpg
2025-06-13,The Ron Clark Story,2006.0,https://boxd.it/1vDO,3.5,25527.0,"TV Movie, Drama","Passionate and innovative teacher Ron Clark leaves his small hometown to teach in one of Harlem's toughest schools. But to break through to the students, he must use unconventional methods, including his ground-breaking classroom rules, to help them reach their potential. Based on a true story.",,,,/gSu3GKl3fYt8yFPr8ZYAZWoQNok.jpg,/qQ8gvPDWP073sljX9HIbu0ReTsS.jpg
2025-06-13,Batman,1989.0,https://boxd.it/2aIU,3.5,268.0,"Fantasy, Action, Crime","Having witnessed his parents' brutal murder as a child, millionaire philanthropist Bruce Wayne fights crime in Gotham City disguised as Batman, a costumed hero who strikes fear into the hearts of villains. But when a deformed madman known as 'The Joker' seizes control of Gotham's criminal underworld, Batman must face his most ruthless nemesis ever while protecting both his identity and his love interest, reporter Vicki Vale.",,,,/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg,/rBN6GPKUDZ6ZKAQiEZegZ0DZb6V.jpg
2025-06-11,Turbo,2013.0,https://boxd.it/2Hzw,3.0,77950.0,"Animation, Family",The tale of an ordinary garden snail who dreams of winning the Indy 500.,,,,/inTKQni4YW8syrfgnXHwzmNeSo4.jpg,/3qfiZd8ETMk9MQsmhbOB5QAAx0l.jpg
2025-06-11,Ace Ventura: When Nature Calls,1995.0,https://boxd.it/1Z66,3.0,9273.0,"Crime, Comedy, Adventure","Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",,,,/wcinCf1ov2D6M3P7BBZkzQFOiIb.jpg,/h5Y9T4OoFpMrONhVBZvN2X2DfAB.jpg
2025-06-11,Ace Ventura: Pet Detective,1994.0,https://boxd.it/25RW,3.5,3049.0,"Comedy, Mystery, Crime","He's Ace Ventura: Pet Detective. The Ace is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!",,,,/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg,/nbvREKIjX16mwNZtFqAoQTTHPnQ.jpg
2025-06-10,The Grand Budapest Hotel,2014.0,https://boxd.it/3ZqO,4.0,120467.0,"Comedy, Drama","The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",,,,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,/9udCLTxTFl28RxnK8Q05E154ZGa.jpg
2025-06-09,Batman,1966.0,https://boxd.it/26uO,2.5,2661.0,"Action, Comedy, Crime",The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,,,,/iBaHizz1sfMs4N03aHsGe7I2G6S.jpg,/nOWOU0bdX76iF9XA1YPlInLbI4Y.jpg
2025-06-08,What Women Want,2000.0,https://boxd.it/24Sa,3.5,3981.0,"Comedy, Romance","Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",,,,/eqkBEMDk1316Yx5wVoabWY07JAi.jpg,/xXHtSqFx8mLjzNGX9oCKQEx2yTa.jpg
2025-06-02,Straight Outta Compton,2015.0,https://boxd.it/8rMc,4.5,277216.0,"Drama, Music, History","In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",,,,/1CiLJx8Xtv3TbbFj6k7BboSmKgC.jpg,/8r9RoGfwGmn1pn0G3sbvHHemSWF.jpg
